,OBJECTID1,OBJECTID2,Distance
2,581037.0,548282,0.0
3,581037.0,548566,0.0
4,581037.0,548573,0.0
5,581037.0,550245,0.0
6,581037.0,568306,0.0
7,581037.0,594362,0.0
8,581037.0,597182,0.0
0,581042.0,545193,0.0
1,581042.0,548282,0.0
2,581042.0,576143,0.0
0,581045.0,545191,0.0
1,581045.0,545193,0.0
2,581045.0,547944,0.0
3,581045.0,547946,0.0
4,581045.0,548282,0.0
5,581045.0,550245,0.0
6,581045.0,550250,0.0
7,581045.0,550269,0.0
8,581045.0,576143,0.0
9,581045.0,594360,0.0
10,581045.0,597182,0.0
0,581100.0,536599,0.0
1,581100.0,536660,0.0
2,581100.0,536795,0.0
3,581100.0,545124,0.0
4,581100.0,545132,0.0
5,581100.0,547357,0.0
6,581100.0,548558,0.0
7,581100.0,548938,0.0
8,581100.0,548957,0.0
9,581100.0,548964,0.0
10,581100.0,550180,0.0
11,581100.0,558618,0.0
12,581100.0,568223,0.0
13,581100.0,568332,0.0
14,581100.0,568374,0.0
15,581100.0,595912,0.0
16,581100.0,596779,0.0
17,581100.0,597183,0.0
0,581110.0,550297,0.0
1,581110.0,550334,0.0
2,581110.0,597183,0.0
3,581110.0,597383,0.0
0,581151.0,536763,0.0
1,581151.0,545209,0.0
2,581151.0,547369,0.0
3,581151.0,547946,0.0
4,581151.0,548421,0.0
5,581151.0,548578,0.0
6,581151.0,550250,0.0
7,581151.0,550299,0.0
8,581151.0,550302,0.0
9,581151.0,550404,0.0
10,581151.0,550762,0.0
11,581151.0,597182,0.0
0,581308.0,537017,0.0
1,581308.0,537111,0.0
2,581308.0,545256,0.0
3,581308.0,545293,0.0
4,581308.0,545300,0.0
5,581308.0,547394,0.0
6,581308.0,547961,0.0
7,581308.0,548574,0.0
8,581308.0,548976,0.0
9,581308.0,548978,0.0
10,581308.0,548990,0.0
11,581308.0,550283,0.0
12,581308.0,558912,0.0
13,581308.0,558939,0.0
14,581308.0,558967,0.0
15,581308.0,568374,0.0
16,581308.0,588215,0.0
17,581308.0,595956,0.0
18,581308.0,597183,0.0
0,581393.0,537301,0.0
1,581393.0,550567,0.0
0,581400.0,537301,0.0
1,581400.0,545328,0.0
2,581400.0,545340,0.0
3,581400.0,550567,0.0
4,581400.0,568493,0.0
0,581427.0,537301,0.0
1,581427.0,545340,0.0
2,581427.0,545349,0.0
3,581427.0,550567,0.0
0,581483.0,545349,0.0
1,581483.0,550567,0.0
2,581483.0,550592,0.0
0,581538.0,537101,0.0
1,581538.0,537195,0.0
2,581538.0,537254,0.0
3,581538.0,537301,0.0
4,581538.0,545325,0.0
5,581538.0,549008,0.0
6,581538.0,549022,0.0
7,581538.0,550502,0.0
8,581538.0,550628,0.0
9,581538.0,558115,0.0
10,581538.0,558118,0.0
11,581538.0,558999,0.0
12,581538.0,559102,0.0
13,581538.0,568483,0.0
14,581538.0,568504,0.0
15,581538.0,568559,0.0
16,581538.0,576248,0.0
0,588215.0,581308,0.0
0,594319.0,545088,0.0
1,594319.0,597360,0.0
0,594345.0,545144,0.0
1,594345.0,550196,0.0
2,594345.0,597182,0.0
0,594360.0,548282,0.0
1,594360.0,581045,0.0
0,594362.0,545193,0.0
1,594362.0,548573,0.0
2,594362.0,581037,0.0
0,594388.0,536876,0.0
1,594388.0,537301,0.0
2,594388.0,545247,0.0
3,594388.0,548984,0.0
4,594388.0,568421,0.0
0,594395.0,547955,0.0
1,594395.0,548591,0.0
2,594395.0,568426,0.0
0,595878.0,597360,0.0
0,595891.0,597182,0.0
0,595894.0,548928,0.0
0,595899.0,548926,0.0
1,595899.0,580814,0.0
0,595900.0,548536,0.0
1,595900.0,548923,0.0
0,595911.0,548560,0.0
1,595911.0,548932,0.0
0,595912.0,581100,0.0
0,595920.0,537301,0.0
1,595920.0,545175,0.0
2,595920.0,597383,0.0
0,595942.0,548580,0.0
1,595942.0,548984,0.0
0,595950.0,537301,0.0
0,595956.0,547961,0.0
1,595956.0,581308,0.0
0,596779.0,465929,0.0
1,596779.0,536490,0.0
2,596779.0,536496,0.0
3,596779.0,536599,0.0
4,596779.0,536660,0.0
5,596779.0,548918,0.0
6,596779.0,548928,0.0
7,596779.0,558618,0.0
8,596779.0,568223,0.0
9,596779.0,580774,0.0
10,596779.0,580787,0.0
11,596779.0,581100,0.0
12,596779.0,597365,0.0
0,597157.0,473836,0.0
1,597157.0,502407,0.0
2,597157.0,597186,0.0
3,597157.0,597357,0.0
0,597177.0,466773,0.0
1,597177.0,466775,0.0
2,597177.0,473838,0.0
3,597177.0,502395,0.0
4,597177.0,502406,0.0
5,597177.0,545082,0.0
6,597177.0,548896,0.0
7,597177.0,580722,0.0
8,597177.0,597208,0.0
9,597177.0,597227,0.0
10,597177.0,597254,0.0
11,597177.0,597338,0.0
12,597177.0,597360,0.0
0,597179.0,597184,0.0
1,597179.0,597204,0.0
2,597179.0,597227,0.0
3,597179.0,597360,0.0
0,597181.0,547344,0.0
1,597181.0,558401,0.0
2,597181.0,558444,0.0
3,597181.0,597187,0.0
4,597181.0,597227,0.0
5,597181.0,597360,0.0
6,597181.0,597365,0.0
0,597182.0,465670,0.0
1,597182.0,465677,0.0
2,597182.0,465681,0.0
3,597182.0,465696,0.0
4,597182.0,465698,0.0
5,597182.0,465713,0.0
6,597182.0,465717,0.0
7,597182.0,465720,0.0
8,597182.0,465730,0.0
9,597182.0,465735,0.0
10,597182.0,465736,0.0
11,597182.0,465738,0.0
12,597182.0,465934,0.0
13,597182.0,466348,0.0
14,597182.0,466350,0.0
15,597182.0,466354,0.0
16,597182.0,466359,0.0
17,597182.0,466360,0.0
18,597182.0,466369,0.0
19,597182.0,466372,0.0
20,597182.0,466373,0.0
21,597182.0,466377,0.0
22,597182.0,466735,0.0
23,597182.0,466738,0.0
24,597182.0,466741,0.0
25,597182.0,466749,0.0
26,597182.0,466751,0.0
27,597182.0,466754,0.0
28,597182.0,466759,0.0
29,597182.0,466763,0.0
30,597182.0,466771,0.0
31,597182.0,466774,0.0
32,597182.0,473701,0.0
33,597182.0,473713,0.0
34,597182.0,473732,0.0
35,597182.0,473824,0.0
36,597182.0,473836,0.0
37,597182.0,473839,0.0
38,597182.0,474518,0.0
39,597182.0,481762,0.0
40,597182.0,481772,0.0
41,597182.0,488008,0.0
42,597182.0,488040,0.0
43,597182.0,488090,0.0
44,597182.0,493448,0.0
45,597182.0,502155,0.0
46,597182.0,502358,0.0
47,597182.0,509033,0.0
48,597182.0,511566,0.0
49,597182.0,511584,0.0
50,597182.0,512677,0.0
51,597182.0,512681,0.0
52,597182.0,512692,0.0
53,597182.0,512716,0.0
54,597182.0,536153,0.0
55,597182.0,536161,0.0
56,597182.0,545079,0.0
57,597182.0,545084,0.0
58,597182.0,545085,0.0
59,597182.0,545087,0.0
60,597182.0,545090,0.0
61,597182.0,545091,0.0
62,597182.0,545097,0.0
63,597182.0,545098,0.0
64,597182.0,545101,0.0
65,597182.0,545104,0.0
66,597182.0,545114,0.0
67,597182.0,545119,0.0
68,597182.0,545120,0.0
69,597182.0,545122,0.0
70,597182.0,545123,0.0
71,597182.0,545126,0.0
72,597182.0,545129,0.0
73,597182.0,545130,0.0
74,597182.0,545133,0.0
75,597182.0,545136,0.0
76,597182.0,545144,0.0
77,597182.0,545146,0.0
78,597182.0,545155,0.0
79,597182.0,545159,0.0
80,597182.0,545168,0.0
81,597182.0,545178,0.0
82,597182.0,545188,0.0
83,597182.0,545192,0.0
84,597182.0,545193,0.0
85,597182.0,545197,0.0
86,597182.0,545209,0.0
87,597182.0,545218,0.0
88,597182.0,545225,0.0
89,597182.0,545226,0.0
90,597182.0,545244,0.0
91,597182.0,545275,0.0
92,597182.0,547341,0.0
93,597182.0,547349,0.0
94,597182.0,547354,0.0
95,597182.0,547356,0.0
96,597182.0,547358,0.0
97,597182.0,547365,0.0
98,597182.0,547369,0.0
99,597182.0,547371,0.0
100,597182.0,547866,0.0
101,597182.0,548523,0.0
102,597182.0,548524,0.0
103,597182.0,548527,0.0
104,597182.0,548530,0.0
105,597182.0,548535,0.0
106,597182.0,548536,0.0
107,597182.0,548537,0.0
108,597182.0,548540,0.0
109,597182.0,548541,0.0
110,597182.0,548542,0.0
111,597182.0,548548,0.0
112,597182.0,548550,0.0
113,597182.0,548553,0.0
114,597182.0,548554,0.0
115,597182.0,548555,0.0
116,597182.0,548557,0.0
117,597182.0,548559,0.0
118,597182.0,548564,0.0
119,597182.0,548566,0.0
120,597182.0,548568,0.0
121,597182.0,548573,0.0
122,597182.0,548578,0.0
123,597182.0,548579,0.0
124,597182.0,548583,0.0
125,597182.0,548908,0.0
126,597182.0,548909,0.0
127,597182.0,548911,0.0
128,597182.0,548913,0.0
129,597182.0,548917,0.0
130,597182.0,548923,0.0
131,597182.0,548926,0.0
132,597182.0,548935,0.0
133,597182.0,548940,0.0
134,597182.0,548968,0.0
135,597182.0,548970,0.0
136,597182.0,548981,0.0
137,597182.0,550182,0.0
138,597182.0,550196,0.0
139,597182.0,550200,0.0
140,597182.0,550245,0.0
141,597182.0,550269,0.0
142,597182.0,550302,0.0
143,597182.0,550312,0.0
144,597182.0,550404,0.0
145,597182.0,558397,0.0
146,597182.0,558550,0.0
147,597182.0,558612,0.0
148,597182.0,568194,0.0
149,597182.0,568225,0.0
150,597182.0,568243,0.0
151,597182.0,568249,0.0
152,597182.0,568294,0.0
153,597182.0,568306,0.0
154,597182.0,580741,0.0
155,597182.0,580814,0.0
156,597182.0,581011,0.0
157,597182.0,581037,0.0
158,597182.0,581045,0.0
159,597182.0,581151,0.0
160,597182.0,594345,0.0
161,597182.0,595891,0.0
162,597182.0,597186,0.0
163,597182.0,597188,0.0
164,597182.0,597190,0.0
165,597182.0,597192,0.0
166,597182.0,597201,0.0
167,597182.0,597247,0.0
168,597182.0,597293,0.0
169,597182.0,597296,0.0
170,597182.0,597301,0.0
171,597182.0,597357,0.0
172,597182.0,597383,0.0
0,597183.0,458367,0.0
1,597183.0,465648,0.0
2,597183.0,465650,0.0
3,597183.0,465657,0.0
4,597183.0,465660,0.0
5,597183.0,465667,0.0
6,597183.0,465678,0.0
7,597183.0,465680,0.0
8,597183.0,465682,0.0
9,597183.0,465683,0.0
10,597183.0,465690,0.0
11,597183.0,465694,0.0
12,597183.0,465697,0.0
13,597183.0,465700,0.0
14,597183.0,465703,0.0
15,597183.0,465709,0.0
16,597183.0,465711,0.0
17,597183.0,465715,0.0
18,597183.0,465716,0.0
19,597183.0,465722,0.0
20,597183.0,465724,0.0
21,597183.0,465728,0.0
22,597183.0,465731,0.0
23,597183.0,465734,0.0
24,597183.0,465927,0.0
25,597183.0,465929,0.0
26,597183.0,465930,0.0
27,597183.0,465932,0.0
28,597183.0,465940,0.0
29,597183.0,465992,0.0
30,597183.0,466268,0.0
31,597183.0,466343,0.0
32,597183.0,466344,0.0
33,597183.0,466345,0.0
34,597183.0,466346,0.0
35,597183.0,466347,0.0
36,597183.0,466352,0.0
37,597183.0,466353,0.0
38,597183.0,466355,0.0
39,597183.0,466357,0.0
40,597183.0,466358,0.0
41,597183.0,466361,0.0
42,597183.0,466364,0.0
43,597183.0,466366,0.0
44,597183.0,466367,0.0
45,597183.0,466368,0.0
46,597183.0,466370,0.0
47,597183.0,466371,0.0
48,597183.0,466374,0.0
49,597183.0,466375,0.0
50,597183.0,466376,0.0
51,597183.0,466745,0.0
52,597183.0,466750,0.0
53,597183.0,466757,0.0
54,597183.0,466769,0.0
55,597183.0,473652,0.0
56,597183.0,473668,0.0
57,597183.0,473669,0.0
58,597183.0,473682,0.0
59,597183.0,473698,0.0
60,597183.0,473699,0.0
61,597183.0,473711,0.0
62,597183.0,473838,0.0
63,597183.0,481814,0.0
64,597183.0,488059,0.0
65,597183.0,488078,0.0
66,597183.0,488092,0.0
67,597183.0,502091,0.0
68,597183.0,502113,0.0
69,597183.0,502195,0.0
70,597183.0,502261,0.0
71,597183.0,502274,0.0
72,597183.0,502305,0.0
73,597183.0,502312,0.0
74,597183.0,502374,0.0
75,597183.0,511597,0.0
76,597183.0,512674,0.0
77,597183.0,536149,0.0
78,597183.0,536151,0.0
79,597183.0,536152,0.0
80,597183.0,536156,0.0
81,597183.0,536157,0.0
82,597183.0,536159,0.0
83,597183.0,536162,0.0
84,597183.0,545081,0.0
85,597183.0,545082,0.0
86,597183.0,545095,0.0
87,597183.0,545116,0.0
88,597183.0,545124,0.0
89,597183.0,545153,0.0
90,597183.0,545172,0.0
91,597183.0,545177,0.0
92,597183.0,545183,0.0
93,597183.0,545189,0.0
94,597183.0,547345,0.0
95,597183.0,547352,0.0
96,597183.0,547357,0.0
97,597183.0,547374,0.0
98,597183.0,548525,0.0
99,597183.0,548526,0.0
100,597183.0,548534,0.0
101,597183.0,548538,0.0
102,597183.0,548539,0.0
103,597183.0,548558,0.0
104,597183.0,548561,0.0
105,597183.0,548562,0.0
106,597183.0,548563,0.0
107,597183.0,548567,0.0
108,597183.0,548574,0.0
109,597183.0,548896,0.0
110,597183.0,548903,0.0
111,597183.0,548921,0.0
112,597183.0,548925,0.0
113,597183.0,548928,0.0
114,597183.0,548930,0.0
115,597183.0,548933,0.0
116,597183.0,548937,0.0
117,597183.0,548948,0.0
118,597183.0,548951,0.0
119,597183.0,548957,0.0
120,597183.0,548962,0.0
121,597183.0,548985,0.0
122,597183.0,548990,0.0
123,597183.0,550283,0.0
124,597183.0,550297,0.0
125,597183.0,550334,0.0
126,597183.0,568300,0.0
127,597183.0,568332,0.0
128,597183.0,576125,0.0
129,597183.0,580722,0.0
130,597183.0,580850,0.0
131,597183.0,580883,0.0
132,597183.0,581100,0.0
133,597183.0,581110,0.0
134,597183.0,581308,0.0
135,597183.0,597185,0.0
136,597183.0,597189,0.0
137,597183.0,597195,0.0
138,597183.0,597196,0.0
139,597183.0,597197,0.0
140,597183.0,597203,0.0
141,597183.0,597227,0.0
142,597183.0,597286,0.0
143,597183.0,597321,0.0
144,597183.0,597338,0.0
145,597183.0,597360,0.0
146,597183.0,597383,0.0
0,597184.0,466775,0.0
1,597184.0,597179,0.0
2,597184.0,597204,0.0
3,597184.0,597227,0.0
4,597184.0,597360,0.0
0,597185.0,597183,0.0
1,597185.0,597196,0.0
2,597185.0,597198,0.0
3,597185.0,597338,0.0
0,597186.0,473836,0.0
1,597186.0,502407,0.0
2,597186.0,597157,0.0
3,597186.0,597182,0.0
4,597186.0,597357,0.0
0,597187.0,466772,0.0
1,597187.0,481904,0.0
2,597187.0,597181,0.0
3,597187.0,597227,0.0
4,597187.0,597365,0.0
0,597188.0,464747,0.0
1,597188.0,465934,0.0
2,597188.0,466770,0.0
3,597188.0,547341,0.0
4,597188.0,597182,0.0
5,597188.0,597383,0.0
0,597189.0,597183,0.0
1,597189.0,597321,0.0
0,597190.0,597182,0.0
0,597192.0,597182,0.0
1,597192.0,597293,0.0
2,597192.0,597301,0.0
0,597195.0,458367,0.0
1,597195.0,547352,0.0
2,597195.0,597183,0.0
3,597195.0,597383,0.0
0,597196.0,545082,0.0
1,597196.0,597183,0.0
2,597196.0,597185,0.0
3,597196.0,597198,0.0
0,597197.0,464678,0.0
1,597197.0,465715,0.0
2,597197.0,465728,0.0
3,597197.0,465734,0.0
4,597197.0,488123,0.0
5,597197.0,502329,0.0
6,597197.0,597183,0.0
0,597198.0,466776,0.0
1,597198.0,545082,0.0
2,597198.0,597185,0.0
3,597198.0,597196,0.0
4,597198.0,597208,0.0
5,597198.0,597338,0.0
0,597201.0,597182,0.0
1,597201.0,597296,0.0
0,597203.0,597183,0.0
0,597204.0,597179,0.0
1,597204.0,597184,0.0
2,597204.0,597227,0.0
0,597208.0,545082,0.0
1,597208.0,597177,0.0
2,597208.0,597198,0.0
3,597208.0,597338,0.0
0,597227.0,464634,0.0
1,597227.0,464676,0.0
2,597227.0,464680,0.0
3,597227.0,464729,0.0
4,597227.0,464736,0.0
5,597227.0,464759,0.0
6,597227.0,465703,0.0
7,597227.0,465706,0.0
8,597227.0,465714,0.0
9,597227.0,465721,0.0
10,597227.0,465726,0.0
11,597227.0,465993,0.0
12,597227.0,466268,0.0
13,597227.0,466366,0.0
14,597227.0,466758,0.0
15,597227.0,466772,0.0
16,597227.0,466773,0.0
17,597227.0,466775,0.0
18,597227.0,481814,0.0
19,597227.0,488144,0.0
20,597227.0,502274,0.0
21,597227.0,502275,0.0
22,597227.0,502305,0.0
23,597227.0,502312,0.0
24,597227.0,502360,0.0
25,597227.0,502374,0.0
26,597227.0,502406,0.0
27,597227.0,512710,0.0
28,597227.0,536368,0.0
29,597227.0,597177,0.0
30,597227.0,597179,0.0
31,597227.0,597181,0.0
32,597227.0,597183,0.0
33,597227.0,597184,0.0
34,597227.0,597187,0.0
35,597227.0,597204,0.0
36,597227.0,597360,0.0
37,597227.0,597365,0.0
0,597247.0,464474,0.0
1,597247.0,464606,0.0
2,597247.0,464660,0.0
3,597247.0,465677,0.0
4,597247.0,465687,0.0
5,597247.0,466354,0.0
6,597247.0,466359,0.0
7,597247.0,466362,0.0
8,597247.0,466741,0.0
9,597247.0,466749,0.0
10,597247.0,474518,0.0
11,597247.0,488040,0.0
12,597247.0,493448,0.0
13,597247.0,502155,0.0
14,597247.0,597182,0.0
0,597254.0,597177,0.0
1,597254.0,597360,0.0
0,597286.0,466370,0.0
1,597286.0,597183,0.0
0,597293.0,597182,0.0
1,597293.0,597192,0.0
0,597296.0,597182,0.0
1,597296.0,597201,0.0
0,597301.0,465738,0.0
1,597301.0,597182,0.0
2,597301.0,597192,0.0
0,597321.0,597183,0.0
1,597321.0,597189,0.0
0,597338.0,466776,0.0
1,597338.0,473838,0.0
2,597338.0,597177,0.0
3,597338.0,597183,0.0
4,597338.0,597185,0.0
5,597338.0,597198,0.0
6,597338.0,597208,0.0
0,597357.0,536392,0.0
1,597357.0,545090,0.0
2,597357.0,548908,0.0
3,597357.0,597157,0.0
4,597357.0,597182,0.0
5,597357.0,597186,0.0
0,597360.0,466775,0.0
1,597360.0,536368,0.0
2,597360.0,536490,0.0
3,597360.0,545088,0.0
4,597360.0,545093,0.0
5,597360.0,547347,0.0
6,597360.0,548896,0.0
7,597360.0,548928,0.0
8,597360.0,558401,0.0
9,597360.0,558444,0.0
10,597360.0,558456,0.0
11,597360.0,594319,0.0
12,597360.0,595878,0.0
13,597360.0,597177,0.0
14,597360.0,597179,0.0
15,597360.0,597181,0.0
16,597360.0,597183,0.0
17,597360.0,597184,0.0
18,597360.0,597227,0.0
19,597360.0,597254,0.0
0,597365.0,464627,0.0
1,597365.0,464676,0.0
2,597365.0,464689,0.0
3,597365.0,464729,0.0
4,597365.0,465929,0.0
5,597365.0,466772,0.0
6,597365.0,473698,0.0
7,597365.0,473779,0.0
8,597365.0,481850,0.0
9,597365.0,481904,0.0
10,597365.0,596779,0.0
11,597365.0,597181,0.0
12,597365.0,597187,0.0
13,597365.0,597227,0.0
0,597383.0,458367,0.0
1,597383.0,464747,0.0
2,597383.0,465680,0.0
3,597383.0,465681,0.0
4,597383.0,465696,0.0
5,597383.0,465716,0.0
6,597383.0,465724,0.0
7,597383.0,465930,0.0
8,597383.0,465934,0.0
9,597383.0,465940,0.0
10,597383.0,466351,0.0
11,597383.0,466360,0.0
12,597383.0,466735,0.0
13,597383.0,466738,0.0
14,597383.0,473701,0.0
15,597383.0,481643,0.0
16,597383.0,488008,0.0
17,597383.0,502155,0.0
18,597383.0,511584,0.0
19,597383.0,511597,0.0
20,597383.0,512677,0.0
21,597383.0,512681,0.0
22,597383.0,536152,0.0
23,597383.0,536156,0.0
24,597383.0,536159,0.0
25,597383.0,536160,0.0
26,597383.0,536161,0.0
27,597383.0,536164,0.0
28,597383.0,536543,0.0
29,597383.0,536687,0.0
30,597383.0,536749,0.0
31,597383.0,536773,0.0
32,597383.0,536827,0.0
33,597383.0,536849,0.0
34,597383.0,537111,0.0
35,597383.0,537271,0.0
36,597383.0,537301,0.0
37,597383.0,545103,0.0
38,597383.0,545106,0.0
39,597383.0,545108,0.0
40,597383.0,545116,0.0
41,597383.0,545135,0.0
42,597383.0,545175,0.0
43,597383.0,545183,0.0
44,597383.0,545187,0.0
45,597383.0,545189,0.0
46,597383.0,545200,0.0
47,597383.0,545203,0.0
48,597383.0,545205,0.0
49,597383.0,545227,0.0
50,597383.0,545235,0.0
51,597383.0,545237,0.0
52,597383.0,545242,0.0
53,597383.0,545256,0.0
54,597383.0,545300,0.0
55,597383.0,547352,0.0
56,597383.0,547354,0.0
57,597383.0,547367,0.0
58,597383.0,547374,0.0
59,597383.0,547377,0.0
60,597383.0,547787,0.0
61,597383.0,548529,0.0
62,597383.0,548532,0.0
63,597383.0,548534,0.0
64,597383.0,548545,0.0
65,597383.0,548549,0.0
66,597383.0,548551,0.0
67,597383.0,548560,0.0
68,597383.0,548563,0.0
69,597383.0,548936,0.0
70,597383.0,548945,0.0
71,597383.0,548948,0.0
72,597383.0,548962,0.0
73,597383.0,548972,0.0
74,597383.0,548982,0.0
75,597383.0,548985,0.0
76,597383.0,548990,0.0
77,597383.0,550297,0.0
78,597383.0,550334,0.0
79,597383.0,558656,0.0
80,597383.0,558786,0.0
81,597383.0,558936,0.0
82,597383.0,558958,0.0
83,597383.0,558967,0.0
84,597383.0,568300,0.0
85,597383.0,568335,0.0
86,597383.0,568464,0.0
87,597383.0,576239,0.0
88,597383.0,581110,0.0
89,597383.0,595920,0.0
90,597383.0,597182,0.0
91,597383.0,597183,0.0
92,597383.0,597188,0.0
93,597383.0,597195,0.0
